text,label
"ऐसी सत्ता का अचार डालेंगे साहब,  जब कार्यकर्ता ही जीवित ना रहे   यह विश्वनेता बनने की बीमारी  है लाशो पर मौन रहने की लाचारी  धिक्कार है       :///",1
"ये बंगाल की  ममता बनर्जी नही है,ये  की आका डायन है👹जो बंगाल मे  पार्टी के आतंकवादी जिहादीयोंसे बलात्कार,खुन,खराबा बंमबारी कराती है          :///",1
          घर मे धरना देकर बंगाल में कार्यकर्ताओं का बदला ले लिया  _,0
" _  अगर धरना देने से सब सही हो जाता तो  कुरुक्षेत्र में भी ""श्री कृष्ण"" जी ""अर्जुन"" को यही सलाह देते। 😡😡😡        ",0
    ममता_खूनी_है      राष्ट्रपति_जी_बंगाल_संभालो                                   &;                :///,0
अभी भी किसी को पूछना है?   मोदी नहीं तो कौन                      ,0
  पुरानी_पेंशन_बहाल_करो     _भारत_छोड़ो __ _कर्मचारी_का_अधिकार निजीकरणकेख़िलाफ़_इंक़लाब _और__दो  __  :///,0
डब्लूटीओ में तुरंत तय हों कोरोना वायरस वैक्सीन पर पेटेंट से छूट के नियम- विशेषज्ञों की राय        _ :///,0
दुनिया भर बेइज्जत हो जाऊंगा  लेकिन इस्तीफा नहीं दूंगा  ,1
थाईलैंडियों का भारत की सत्ता पर हमेशा पर क़ब्ज़ा करवाने में सबसे शातिर चालें चलने वाला था - मोहनदास कर्मचंद गांधी । उसने अहिंसा के नाम से ऐसी ग़ुलामी की चाशनी चटाई है कि इस देश में जो कमीने क़िस्म के हुक्मरान हैं उनको कभी कोई ख़तरा नहीं हो सकता । :/// :///,0
                 नए भारत के गांधी जी बंगाल में मरने वाले कार्यकर्ता के लिए भी एक श्रधाँजली वाली ट्वीट कर दीजिए … अगर समय मिले तो   ,0
 ये तो आप के लिए अच्छा है कुछ टॉपिक होना चाहिए दिखाने के लिए और उसको हिन्दू मुस्लिम कर के मोदी के लिए वोट को  कर दे         ,0
"केंद्र में होते हुए भी, यदि आप कुछ नहीं कर पा रहे हैं , तो याद रखना आने वाला समय आपसे पूछेगा जब हिंदू बंगाल छोड़ कर जा रहे थे तब आप क्या कर रहे थे। पूछता_है_हिंदू☝️     :///",0
   खेला खत्म होने में और कितनी बंगाली का जान जायेगा        ,0
राजद के नवादा ज़िला अध्यक्ष कमरुल बारी साहब ने राजद से दिया इस्तीफा…  :///  ,0
"""राजा यदि प्रजा का विश्वास खो दे, तो उसका पतन निश्चित है।"" श्री    जी,, हमें सिर्फ आपसे उम्मीद है, इस भरोसे को तोड़िए मत बंगाल के उन मासूम लोगों को बचा लीजिए,जो भाजपा का समर्थन करने की कीमत चुका रहे हैं।   :///",0
"_  पाखंडी ब्राह्मणो का पखंड तो देखो खुद इंसान को ऊंची जाती और नीची जाती में बाटा, छुआ-छूत किया, इंसान को इंसान नहीं समझते पर कुतिया और गए जैसे पशु इनके भगवन हैं :///",1
"ये बंगाल की  ममता बनर्जी नही है,ये  की आका डायन है👹जो बंगाल मे  पार्टी के आतंकवादी जिहादीयोंसे बलात्कार,खुन,खराबा बंमबारी कराती है          :///",1
 यह लोग तो शुरु से ही ऐसे ही है सर और जो जुम्मन मियां दिनेश सैनी बता रहे हैं शेरनी और कुतिया में फर्क नहीं पता   एक नंबर का संधि है  जो वक्त आने पर मुसलमानों के पीठ पर खंजर भोंकते हैं  आपको तो पता ही है कांग्रेस के खूनी पंजा मुसलमानों के खून से रंगे हुए हैं _,1
__ तो लड़ाई करो मेरी जान बस चुप ना रहो 🤗,0
आज इन टीकाकरण केंद्रों में किया जाएगा कॉविड वैक्सीनेशन    :///,0
शहाबुद्दीन जी को न्याय मिलना चाहिए  ,0
किसानों_की_आवाज_राहुल_गांधी एक ओर भी ट्रेंड चला दो के अवैध खनन माफि यो के साथ अशोक_सरकार  अवैधखननबंद करने के लिए _  से गुहार लगाई लेकिन कोई उन पर कार्यवाही नहीं  मुझे लगता है अब __  में जोधपुर पुलिस  प्रशासन भी साथ दे रही है,0
 वही ले रहे है जहा तुम्हारी सरकार है तुम और तुम्हारी पंजाब राजस्थान सरकार चोर है और चुप रहो तुम तुमको बोलने का कोई हक नही,0
 मेरी चिंता का कारण कांग्रेस या  नहीं है मेरी चिंता का कारण है हमारे पुर्वज महाराज भरत का अखंड भारत और हमारा सनातन धर्म और हमारी श्री मत भागवत गीता। मै नही चाहता कोई मुगल हिन्दू बहन बेटियों को वेश्या बनाकर मीना बाजार में नचाये।,0
इसी टाइम पे वन नेशन वन इलेक्शन होना चाहिए था     नरेंद्र_मोदी_ग्लोबल_पप्पू  दीदी_ओ_दीदी  ,0
                        का असली चेहरा। क्या कोई जीत का ज़श्न इस तरह मनाता है।   :///,0
 इन  को चैन नही है पहले  अब ये। ,1
अभी  हज़ार+ ट्वीट के साथ ये हैसटैग ट्रेंड कर रहा है आप सब लिखते रहिए  :/// :///,0
""""" होना बुरा नहीं होता, """" सोचना बुरा होता है।    :///",0
  नरेंद्र_मोदी_ग्लोबल_पप्पू_है  मोदी_भगाओ_देश_बचाओ  मोदी_इस्तीफा_दो     :///,0
जब शहाबुद्दीन अपनी आखिरी सांसे ले रहे थे तब से लेकर दफनाने तक कहा था लालू परिवार ? और कहा थे उनके पार्टी के नेता ?  क्यों उनकी बॉडी बिहार लेजाने नहीं दी ?  उनकी मौत हुई है या उन्हें मेरा गया है ?   :///,0
शहाबुद्दीन के बेटे ओसामा की आँखों से निकला हुआ हर आंसू का क़तरा बिहार से राजद  के भविष्य को बहा ले गया।  :///,0
आज ही की दिन हिटलर ने आत्महत्या की थी वो हिटलर बेरहम था लेकिन हमारे वाले की तरह बेशरम नहीं    ,1
 पहली कोरोना लहर के बाद डाक्टर नर्सों को आराम मिले इसलिए चिकित्सा से जुडे अन्य कार्यों को दूसरों को बाँटने के लिए क्या हुआ? जिससे वह %मरीज पर ध्यान दे सके।रजिस्टर में एंट्री तो कोई कर सकता है।चिकित्सा सामान तो कोई ओर खरीद सकता है आदि।,0
"  ने चीन की पहली कोविड- वैक्सीन  को इमरेजेंसी में इस्तेमाल की मंजूरी दे दी है, यह गैर-पश्चिमी देशों की पहली और दुनिया की छठी  है जिसे विश्व स्वास्थ्य संगठन से मंजूरी मिली है…      :/// :///",0
दाढ़ी वाले बाबा जरा वापस पुकारना दीदी को या इस बार हवा निकल गई  _     __    ,1
_  फूहड़ ही नहीं मूर्ख भी हैं।,1
"ये बंगाल की  ममता बनर्जी नही है,ये  की आका डायन है👹जो बंगाल मे  पार्टी के आतंकवादी जिहादीयोंसे बलात्कार,खुन,खराबा बंमबारी कराती है          :///",1
     किसानों_का_मोदी_को_धोबीपटका        __    ਕਿਸ਼ਾਨ_ਮਜਦੂਰ_ਏਕਤਾ_ਜਿੰਦਾਬਾਦ    :///,0
गजब का   है साहब आपका देश  में  कम हो गया   वडा न तोड़ तू वडा न तोड़         ,0
हमारे देश में ज्यादा लोग कारोना से नही बल्कि ईलाज नही मिल पाने से मर रहे है क्योंकि हमारे पास👇  🚫  🚫  🚫  🚫  🚫   🚫    &; “🕺सब चंगा सी”🕺   ,0
कोई है जो भाजपा के धरना प्रदर्शन का फायदा बताएगा ❓  ,0
"_   _   _ _       *ओसामा साहब ने सिर्फ उस ट्वीट और ट्विटर अकाउंट को फर्जी बताया है ना कि राजद का पक्ष लिए और ना की राजद का गुणगान किये है, संयम रखिए जल्द ही सब कुछ सामने आएगा।* ",0
बड़ा दोगला पन है  जी आपके अंदर      _   _   _  :///,1
"यदि बंगाल में महिला कार्यकर्ताओं के गैंग रेप पर हम चुप हैं तो ऑक्सीजन लेवल चेक करने की कोई आवश्यकता नहीं है , हम मर ही चुके हैं ।    ",0
कोर्ट हाथ तक जोड़ रहा है कि भैया  दिन का लॉक डाउन लगा दो प्रदेश बचा लो   भैया बोले-- सब ठीक है कोरोना तो आई गई है अभी असली निशाना तो  मई है  ,0
" इस देश में बहुसंख्यक हिंदू समाज ,मुख्यरूप से गरीब और उपेक्षित हमेशा से हाशिए पर रखे गए।इन्हें बदले में हमेशा से उत्पीड़न मिला। यह देश सिर्फ अपर क्लास वालों के लिए रहा।  ",0
 तेरी माँ की चू$ भैंसचोर हमारे पूर्वजों की नाजायज औलाद,1
किसानों_का_मोदी_को_धोबीपटका  :///,0
"यथार्थ_कबीर_पंथ  भक्ति करने से उसका जीवन सफल होगा,रोग भी ठीक हो जाएगा।इसी प्रकार किसी वैश्या बेटी-बहन को प्रेरणा बनी है भक्ति करने की, सत्संग में आने की तो उसको परमात्मा पर विश्वास हुआ है।वह सत्संग विचार सुनेगी तो बुराई भी छूट जाएगी  :///",0
"अलविदा शहाबुद्दीन साहब , आप यादों में हमेशा रहेंगे।🙏   🙏🙏🙏   _  _ _ :///",0
"_ शहाबुद्दीन की जगह लालू यादव के साथ ये घटना"" हुई होती तो ससम्मान अंतिम संस्कार के लिए मुसलमान हॉस्पिटल में छलांग लगा दिए होते एक बच्चा (ओसामा) अपने पिता का ससम्मान अंतिम संस्कार के लिए कोर्ट से हॉस्पिटल तक दर दर भटक रहा… और लालू परिवार तमाशा देख रहा 🤐 ",1
"👉😂 ऑक्सिजन , व्हेंटिलेटर , सबकुछ तो विदेश से आयात कर रहे है,  तो "" मेक इन इंडिया "" में क्या सिर्फ   ही तैयार किये थे क्या ??   :///",0
      मूर्ख-अंधभक्त को पता नहींएक दिन के महाराष्ट्र के मुख्यमंत्री _  को बधाइयाँ और शुभकामनाएंदेने बालों को जनता समक्ष रही है² की कमी से मरने वालो के परिवार की संवेदनाए एवं तडप दिखाई नहीं देती हैशर्म करो-शर्म करो  माश्री मा के समकक्ष खडे है,0
"हथियार चलाना और मारना सीख लो हिन्दुओं,  हर मोड पर दुशमन वैठा है, कहां तक भागोगे।      ",1
सिर्फ  दिन के लिए मोदी घर पर बैठे और मनमोहन सिंह जी को वापस प्रधानमंत्री बना दे तो कोरोना से जंग जीत सकतें है ज और बैंक भी बिकने से बच जायेगी     ,0
वो ज़हर देता तो सब की निगाह में आ जाता  सो ये किया कि मुझे वक़्त पे दवाएँ न दीं   ,0
" _ अगर धरना देने से सब सही हो जाता तो  कुरुक्षेत्र में भी ""श्री कृष्ण"" जी ""अर्जुन"" को यही सलाह देते। 😡😡😡        ",0
__    कौन जानवर है ये ये गधे है इनकी बसकी कुछ ना है बोलते बोलते है जिसको भी नाम कमाना होता है बस वही मुस्लिमो के खिलाफ बोलने लग जाता है मौजूदा सरकार कुछ नहीं करती बढ़ावा देती है एसो को मोदी को टैग करते ये,1
"भाईयों-बहनों थोड़ा साइड हो जाइए, में फेंकने वाला हूँ।     :///",1
" दो मिनट का मौन उनके लिए भी जिनको बंगाल में चुनावी रैली दिखी ,  कोरोना दिखा किन्तु अब हिंसा , लूट अग्निकांड और महिलाओं को लुटती इज़्ज़त नहीं दिख रहीं 😡😡          ",0
कौन है ये हरामी करणी सेना वाला 😠😠 :///,1
अल्लाह का इंसाफ एक दम साफ सुथरा है और उससे बचना ना मुमकिन है ,0
अगर  एवं _ पुलिस या कानून में ताकत है तो इस दोगले नीच को भी ट्रैक्टर से कुचला जाए वरना गिरफ्तार करने का केवल ढोंग ना हो वरना हमारा संविधान से भरोसा उठ जायेगा इसको खड़ा रखे हो बारात में आया है क्या ये सुअर  _ __  :///,1
काश कोरोना भी सरकारी फंड जैसा होता 🤔 जनता तक पहुचता ही नही सिर्फ नेताओं मे ही बंट जाता। 😜 😷,0
इतिहास_दोहरा_रहा_है  :///,0
" गधा कुर्सी पर बैठा है , देश के लिए यही दुर्भाग्य है 🤣🤣🤣🤣",1
 तू भी तो दोगला पप्पू है । राहुल खान की तरह। शर्म कर ।थूक कर खुद ही चाट रहा है।🤐🤐🤐,1
कोंग्रेसी फूहड़ होते है कोई अच्छा आदमी तर्क के साथ बात कैसे करेगा :///,1
   आजम_खान_की_जान_बचाओ _,0
" थाना इमलिया सुल्तानपुर पुलिस का लोगों में कितना खौफ है यह तो पांच युवकों द्वारा देसी अवैध असलहा दिखाते हुए सोशल मीडिया पर ""सीतापुर गैंग"" नाम से डाली गई यह तस्वीर साफ जाहिर कर रही है। इनकी पहचान इमलिया सुल्तानपुर इलाके के ग्राम परेई रायपुर व अंदौली की बताई जा रही है। :///",0
"इन हिन्दुओं का पहले वाला ट्वीट मे नाम नही लिखी ,क्यो?   वाला मानसिकता तुमसे का नही जाने वाला। :///",0
" के मेल भेजने वाले भोसडीवालो क्या फ्री में फंड देने वाले ह्यो जो दिन में  बार मेल भेज रहे हो, मदरचोद लगता है अब तुम्हे फण्ड से मिलता जूलता ही कुछ देना पड़ेगा",1
पहाड़ो में बसे गाँवो के किसान आदिवासीयो के साथ कैसा अन्याय होता है नक्सलवाद की आड़ मे वह मुस्लिम समुदाय के युवा आज समज रहे होंगे  शहर मे के बेटे को अपने पिता के अंतिम संस्कार के लिए लड़ना पड़ रहा है तो सोचिए गाँव के आदिवासी किसानों की कोंन सुनता होगा ,0
नरेंद्र_मोदी_ग्लोबल_पप्पू   ,0
_ एक कारण बताओ कि टीएमसी दंगा क्यों करेगी??  प्रचंड बहुमत किसको मिला है?   कोई लाजिक ही नहीं है मतलब साफ है कि बीजेपी हार नहीं बर्दाश्त कर पा रही है।पुश्तैनी दंगाई पार्टी है बीजेपी।        :///,0
जुमलेबाज मोयी जी 🔥🔥  :///,1
_ _   ममता_खूनी_है       ममता_की_निर्ममता  ममता_बनर्जी_हत्याएं_बंद_करो  ,0
जितिन प्रसाद की जरूरत ही नहीं  ऐसे चुटिया लोग को पार्टी में रखना ही नहीं  चाहिए  ये सूअर खाने वाले लोग हैं अभी और भी आएंगे सामने देखते जाओ  तक गद्दारी बराबर मिलेगी देखने को  🤩🤩🤩 ,1
इंसान इतना महान हो चुका था कि आज खुद को बचाने के लिए कुदरत से मुंह छुपाना पड़ रहा है       :///,0
  तुम सब चुटिया हो तुम अपना  खुद  नहीं कर पाते बिन पेंदी के लौटे जिधर चाहे उधर लुढ़क गए,1
वैसे तो लोग ट्वीटर पे आवाज़ बुलंद कर रहे हैं मगर एक शख्स जिसे लोग  कहते हैं वो ज़मीन पर भी ओसामा शहाब के साथ खड़े मिले  इस नाज़ुक हालात में ओसामा शहाब के कंधे से कंधे मिलाना उनके साथ खड़ा होना बहोत बड़ी बात है।  सलाम है आपकों 🙏🏾  :///,0
" ऑक्सिजन, वेंटिलेटर,दवा सब कुछ तो विदेश से आ रहा है फिर साहेब ने मेक इन इंडिया में, भक्त ही पैदा किए थे क्या? 🤔🤔🤔 पूछता_है_भारत  , ",0
"फ्रीडम ऑफ स्पीच पर बोलने वाले, अवार्ड वापस करने वाले ,    चिंता करने वाले,    में आजादी वाले, आज बंगाल हिंसा पर चुप क्यों हैं ??   ",0
बिहार के मुसलमानों   के साथ-साथ आरजेडी की राजनीति को भी दफन कर देना  को सच्ची श्रद्धांजलि होगी  :///,1
बिहार वाला यादव परिवार शहाबुद्दीन  की मौत पर मौन है। उत्तर प्रदेश वाला यादव परिवार आज़म  खान पर मौन है। दोनो परिवारों का राजनीति इतिहास यही  दोनो के बदौलत रहा है।  ,0
 ममता को चोट लगी ब्रेकिंग न्यूज़ बन गई ।   बंगाल के हिन्दुओ को बचा लीजिए मोदी जी अमित शाह जी ??? 🙏🙏🙏   ,0
 _ ओ कटी $$लली की पैदाइश बाप का हो गया है तू अब अपनी जम्मी की धन्नो को खुदवा के तानपुरा बनवा के मानेगा? बस कर नाजायज़ जाहिल औलाद सुन सब्सिडी पे पलने वाले कुत्ते भोंकना बंद कर  कहीं का तेरे तो नाम में भी  (कटवा) है जाहिल🤣🤣🤣,1
 मोदी तुम इस्तीफा दो हम तुम्हारे साथ है   __   :///,0
तुम्हारे अल्लाह दल्लाह के भी गांड मे इतना ताकत नही जो हमे डरा सके फिर तू तो मेरा ही नाजायज औलाद है :///,1
दुनिया के सबसे बड़े और रहस्यमयी जानवर |      :///   :///,0
जो शहाबुद्दीन के साथ हुआ वो आज़म खान के साथ नहीं होना चाहिए इसलिए आइए हम सब आवाज उठाते हैं ,0
चमचों और ल्ललनटाॅप लंडूरों का भी अपना ही स्वैग है  बाबा रामदेव लुटेरा और अन्तराष्टीय वेश्या मियाँ ख़लीफ़ा बुद्धिजीवी नज़र आती हैं🤣🤣,1
जो मीडिया  घण्टे लाशो का मंजर दिखाता था। कोरोना से आज बंगाल की मौतों पर कैमरे काम नही कर रहे।।😡  बंगाल अब कश्मीर बनने की राह पर बंगाल में राष्ट्रपति_शाशन लगाओ।      ,1
मोदी है तो देश में मातम मुमकिन है  शुक्रिया   आजाद देश की हालत बरबाद करने के लिए 🙏🙏  __  ,1
हज़ारों साल नर्गिस अपनी बे-नूरी पे रोती है बड़ी मुश्किल से होता है चमन में दीदा-वर पैदा  ,0
"हर पाप का अंत निश्चित है।  बंगाल में हिंसा के नंगे नाच और  द्वारा भाजपा कार्यकर्ताओं की हत्याओं के खिलाफ सब्जी मार्किट नेहरू नगर में प्रदर्शन किया।  ममता बैनर्जी, भगवान के घर देर है पर अंधेर नही।    :///",0
"बंगाल में हो रही हत्या,बलात्कार और लूट की जिम्मेदारी किसकी हैं ??  ",0
"बहत हो गया उपदेश ,               और नहीं ,  अब सहयोग करना है तो करो नहीँ तो भाड़ में जाओ ।।।।",0
"कनाडा में एक मुस्लिम परिवार के  फ़र्द को रौंदकर क़त्ल करने वाला आतंकवादी यहूदी है। यक़ीन जानिये अगर ये क़त्ल करने वाला मुस्लिम होता और मक़तूल फ़ैमिली ग़ैर-मुस्लिम होती तो दुनिया की इस्लामोफोबिक मीडिया अबतक ""इस्लामिक आतंकवाद"" का रंडी-रोना रो रही होती। ",1
सरकारें आती-जाती रहती हैं। दलबदलू आते-जाते रहते हैं। जमीन वाले कार्यकर्ता जाते हैं तो आते नहीं। यकीन न हो तो कैडर आधारित रहे वामदलों का हाल देख लीजिए।   पर दो बातें विस्तार से पढ़ने का लिंक   :///   ,0
जो शहाबुद्दीन साहब के साथ हैं इस को रि टूवीट करो  🙏🙏🙏,0
नुसरत जहां ने अपनी शादी को अवैध बताया क्योंकि शादी तुर्की में हुई थी इंडिया में मान्य नहीं है इस हिसाब से तो अल्लाह भी सऊदी में पैदा हुआ था इंडिया में नहीं तो वह भी मान्य नहीं है 😜😂😂,1
   _का_हिसाब_दो  :///,0
"  तूम भाजपा की राखी सावंत से बढ़कर कुछ नही हो, उत्त 😡  ",1
"_ इस चुटिया लड़ाई में मत पड़ो, ब्राह्मणों के पास बहुत महापुरुष है क्रांतिकारी है रोज के  मिल जाएंगे उन्होंने मुगलो फिर अंग्रेजो के चाटे उनको करने दो ट्विटर की वीरता",1
 नेभारत_को_बनादिया,0
 आमीन 🤲🏼  सर जो किया आप ने काफ़ी नहीं था आप से उम्मीद ज़्यादा थी       ,0
"             ,    ,    कृषि_कानून_रद्द_करने_पड़ेंगे   :///",0
जो ताउम्र सबको उनका हक दिलाता रहा आज वो अपने हक की दो गज जमीं ना पा सका 😔              ,0
"मोदी का  बनना  मुसलमानों पर बड़ा एहसान है मोदी को  नहीं चूना गया होता तो शायद हमें कभी पता भी नही चलता कि ""सड़े हूए समाज"" के दिलों मे मुसलमानों के प्रति कितना नफरत भरा हुआ है मेरी ज़बाँ पर शिकवा-ए-अहल-ए-सितम नही, मुझको जगा दिया यही एहसान कम नही ✍️ ",1
"हमारे मुंह से जो निकले वही सदाक़त है, हमारे  मुंह  में  तुम्हारी  ज़बान  थोड़ी  है…  ",0
" _  भाइयों बहनों पैशे खिदमत है, एक और पप्पूशास्त्र का विद्यार्थी 🤣  '     '                         ",0
"भाईयो आप सभी से 🙏🏻हाथ जोड़ कर निवेदन है कि इन विडियों को जादा से जादा शेयर करो  ताकि ये टेकटर वाला सूअर पकडा जाऐ,,,😡👇 :///",0
जब तुम पैजामा पहनना सीखे भी नही थे न तब साहब ने तुम्हारी माँ को ताज पहनाया था भूल गए     ,0
ख़ुद से मायूस हो के बैठा हूँ  आज हर शख़्स मर गया होगा   शाम तेरे दयार में आख़िर  कोई तो अपने घर गया होगा                      :///,1
 नाम का है बस हिंदी सिनेमा थिरकती मदिरा में हीरो टुन फूहड़ गाने विदेशी धुन  :///    इज्ज़त के साथ बेज़्ज़ती के लिए एक सब्सक्राइब तो बनता है  सनातनी का सब्सक्राइब मिले तो और कहना हौसला बढेगा  🙏🙏,0
"आज शर्म से आंखें झुक गई   को क्यों चुना रक्षा करने के लिए या महंगाई के लिए या रोजगार के लिए आपने क्या दिया,,, मौत ",0
गजब के लोग हैं सत्ता और विपक्ष दोनों में धरना देते हैं  ,0
 भाड़ में जाओ,0
"अलविदा शेर-ए-बिहार…  अल्लाह आपकी मग़फ़िरत फरमाए, आपको जन्नतुल फिरदौस में आला मकाम अता फरमाए और अहले खाना को सब्र जमील अता फरमाए 🤲   :///",0
" दो मिनट का मौन उनके लिए भी जिनको बंगाल में चुनावी रैली दिखी ,  कोरोना दिखा किन्तु अब हिंसा , लूट अग्निकांड और महिलाओं को लुटती इज़्ज़त नहीं दिख रहीं 😡😡          ",1
राजद के नवादा ज़िला अध्यक्ष कमरुल बारी साहब ने राजद से दिया इस्तीफा…  :///,0
ज्ञान नही वैक्सीन चाहिए          :///,0
   _का_हिसाब_दो  :///,0
वो वामपंथी पत्रकार कहां हैं? जो कोरोना से हुई मौत की जलती चिताओं का लाइव प्रसारण करने के लिए शमशान को ही अपना घर बना लिए थे वो अपना कैमरा बंगाल ले जाकर हिंदुओं के जलते घर क्यों नही दिखा रहे हैं?  के गुंडों से डर लगता है या ममता ने मुँह में हड्डी ठूंस दिया है? ,1
"                   ""लोगों ने कहा """"यहाँ उधार नहीं चलता"""", तो ये उधार कैसे नहीं पूरा होता भला?     😷   ,    ;       :///""",0
औरत बिके तो वैश्या और पुरुष बिके तो दुल्हा लानत है ऐसे दोगले समाज पर। क्या आपको नही लगता कि दहेज_प्रथा बंद होनी चाहिएं           ,0
आत्मनिर्भर_भारत और विश्वगुरु कहकर देश को भिखमंगा बना दिया।          :///,1
पुर्व उपसभापति बिहार विधानसभा पारिषद एवं राजद के कद्दावर नेता सलीम परवेज ने राजद पार्टी छोड़ी गद्दार_  :///,0
यह ख़ौफ़ की आहट हैं या मौत का सन्नाटा है      _         :///,0
दोस्तो भारत मे अपने आप को ज़िंदा रखने को ही अब अपना विकास समझ लो। ये ही मोदी सरकार की विकास नीति है। नोट बंदी से शुरू हुई मौतो का सिलसिला अब मौतो के काफिले मैं बदल चुका है         ,0
        विनम्र निवेदन है कि मैं लक्ष्मण प्रतापगढ़ से हूं और मेरी जमीन पर अवैध रूप से कब्जा करके मुस्लिम समुदाय के लोग अवैध रूप से आरा मशीन चला रहे हैं हम विरोध करते हैं तो हमें गाली देते :///,1
मा महोदय सर मौजाहनवतखेडा पो स्टे खंडाळा अंतर्गत अवैध गावठी दारू व मटका जुगार सरास चालु असून त्यावर अंकुश आणणे अत्यंत गरजेचं आहे कृपया लक्ष घालावे,0
"  क्या  से जुड़ना या फिर उसके टिकट पर चुनाव लडना, बंगाल में गुनाह है क्या?  और मैं फिर याद दिला दूं,  और  जी के मात्र रिपोर्ट मागंने से , बंगाल में हिंसा नहीं रुकने वाली।     _  :///",0
 मोदी तुम इस्तीफा दो हम तुम्हारे साथ है   __   :///,0
"शायर इमरान भी पहुंचे हैं आज… पोस्टमार्टम हो गया है… रिपोर्ट नहीं दे रहा ""सिस्टम"" किसी को अंदर नहीं जाने दिया जा रहा… ",0
 ओह में नाजायज समझता था लेकिन तूने खुद बताया सुअर की औलाद ही तू,1
"  , “  ” बोलनेवाला दादा कहाँ गया? __ दादागिरि नहीं चलेगा यार । यै বাংলা है “ बगाँल” नहीं ।জয় বাংলা                  🙌🏻🔥 :///",1
 के बेटे  के नाम पर कुछ फर्जी ट्विटर  बनाकर  राजकीय खेल खेलने में लगे हैं उनसे सावधान रहें    :///,0
"_ _ उसने अंदर सुअर लिखा हुआ है भाई, स_मान किसने और कैसे डिकोड कर दिया इसको? 😑 😭😭 :///",1
 _ _   _ _ _  __  जब न तेरा जिक्र है़ न तेरे पार्टी का तू कैसे आया नाजायज औलाद,1
" : भारत आएंगे , वेंटिलेटर और  ऑक्सीजन कंसंट्रेटर, ऑस्ट्रेलिया ने बढ़ाया मदद का हाथ       _    _ :///",0
 राम राम  इन सब हरामी खादी धारियों ने भारत को लूटा सो लूटा पर इनकी हिम्मत तो देखो कि अब ये चरखे चलाने वाले कमीने दक्षिण अफ़्रीका में लूट पाट करने पहुँच गये  “प्रोफेशनल लुटेरे 😡”,1
 आगे मत बोलना भौसड़ी के माफ़ी वीर सावरकर की नाजायज औलाद अंग्रेजों से रु महीने लेकर पिछवाड़े की नालि साफ करवाया करता। चाणक्य नहीं सावरकर जो कह कर गया था अंध भक्त वहीं कर रहे हैं भाजपा कार्यालय में नाली साफ करवा रहे हैं 🤣🤣🤣🤣🤣 मोदी ब्लैक फंगस के शिकार अंध भक्त :///,1
 नाजायज औलाद तो तुम हमारी हो । बराबरी नही कर सकते तो बदनाम करना शुरू करदिया । लो देखो भैंस चोरो अपनी औकात :///,1
मोदी जी के अपदस्थ होने पश्चात उनके 'चाय-पकौड़े' के ठेले का स्थान निर्धारित कर दिया गया है  सेंट्रल विस्टा का काम पुरजोर तरीके से चालु है मोदीजी मार्गदर्शक मंडल की जगह ठेले में ज्यादा खुशहाल रहेंगे     ー  :///,0
    __      किसानों_का_मोदी_को_धोबीपटका :///,0
"दोस्तों, आओ हम सब सर्वसम्मति से महान अर्थशास्त्री, धुरंधर वैज्ञानिक, अंतर्राष्ट्रीय किसान, भयंकर सवर्ण-दलित मसीहा चुदित राज जी को खांग्रेस अध्यक्ष एवं पलधानमंतली बनाएं 🙏 ""सभी समस्याएं समाप्त"" उदित_राज_को_अध्यक्ष_बनाओ_बे _   :/// :///",0
"   भाई का  से इस्तीफा हमारे मुंह से जो निकले वही सदाक़त है,  हमारे मुंह में तुम्हारी ज़बान थोड़ी हैं  :///",0
ईश मेहफ़िल मे कोविड-१९ तो यूही बदनाम है यहाँ तो इंसान ही इंसान को मार रहा है               ,0
शेर-ए- सिवान शहाबुद्दीन साहब से रिश्ता क्या  لا إله إلا الله محمد رسول الله  ,0
