text,label
ભાજપના રાષ્ટ્રીય મહામંત્રી શ્રી રામલાલજીએ પોતાની ભત્રીજીના મુસ્લિમ યુવક સાથે ધામધૂમથી લગ્ન કરાવી ભાજપના દંભી ચહેરાને બેનકાબ કર્યો છે,1
ચૂંટણી આવી એટલે ગાય અને હિન્દુ દેખના આપ સાહેબ રાત્રે સૂતા પહેલા યાદ કરજો ભારત માંથી ગાય નું માસ કેટલું  થાય છે,1
પુલીશ વાળા એ ના કરવો જોઈએ પુલીસ તંત્ર જનતા ની સેફ્ટી માટે હોઈ છે આતો ગુંડા ગર્દી જેવું થયું,1
"આ ગુજરાત છૅ, દિલ્હી નહિ જો રોજ રોજ દંગા કરો, કામ એક રૂપિયા નુ નહિ",1
"આ તો ઠીક છે ભાલા ફેંક હતુ
બાકી ફેંકમ ફેક હોત તો કોઈ ના બાપા ની તાકાત નથી આપણા રઘા ને હરાવી શકે",0
અત્યાર સુધી પત્રકાર ની ફરજ નિભિવતા હતા ત્યા સુધી દરેક નેતાઓને નિયમાવલી બતાવતા હતા અને હવે જેવા રાજકારણમા આવ્યા એવા જવાબની બારીઓ વધી ગઈ છે ભાઈ જ્યારે જે જવાબદારી આવે ને ત્યારે જ સાચી ખબર પડે કે એમા કેટલા ખરા ઉતર્યા બાકી બેઠા બેઠા તો બધાને સવાલો પુછતા આવડે અને સલાહ દેતા આવડે ફિલ્ડમા ઉતરો પછી ખરા ખોટા ની ખબર પડે ઇશુદાનભાઈ,1
નેતા ની સભા હોયતીયારે પોલીસ કિયા જાયછે ગરીબ જનતા નેહેરાન કરેછે આ પોલીસ જ્યાં લેવાનો હોય ત્યાં લેતા નથી ને પબ્લિક ને હેરાન કર સે પાકું સરકાર જવાની,1
જુની ટોપી પહેરીને કંટાળી ગયા છીએ હવે નવી પહેરીને જોઈ એ કેવી છે,0
"આમને આપણી ફેવરેટ સરકાર તરફથી ખુલ્લી છુટ આપવામાં આવી છે આમા પોલીસ વાળા નો કોઈ વાંક નથી હોતો
તેમને તેમના ઈગો હર્ટ થાય તો પછી ભુક્કા કાઢી જ નાંખશે કારણ સરકાર આખી તેમનાં કારણે જ ચાલે છે આમ જનતા તો ગુલામ છે",1
રાજાશાહી માં કાયદા બનતા ત્યારે તમામ સમાજ ના આગેવાન હાજર રહેતા રાજા પુછતાં અને ચોક પાદર ઢોલ નગારા વગાડી ને જનતા ને પુછવામાં આવતું કે આ કાયદો બનાવવામાં આવે છે તકલીફ હોય તો દરબારગઢ માં આવી કહેવું,0
"દેશી મલતી તી
પણ રેમ્ડેસીવીર નતા મલતા
ત્યારે કમે ચ્યો હતા ?",1
"પેલો લાલ શર્ટ વાળો કોણ છે, સલાહકાર બને છે એ??",0
"તમારી વાણી અને વર્તન મર્યાદિત હતા તેમ છતા પોલીસ તમારી સામે કોઈ કાર્યવાહી કરેતો દુખદ કહેવાય 
આપનુ કાર્ય ખરેખર ઉમદા છે",0
"આવું બધું સુ કરવાની જરૂર છે માણસો ને જીવ વા દ્યો ને ભાઈબેરોજગારી અને ઘર માં બેસી રેવાઈની સ્થિતિ હવે નથી, તો મહેરબાની કરીએં આવી બધી ન્યૂઝ કે આવા બધા ફોટા નાઈ મુકો",0
પોલિશ ને મીડિયા ગરીબ માણસો ને લૂંટે છે બંધ કર ભાઈ કેટલો ઉલ્લુ બનાવશે પોલિશ ની ભૂલ કાઢ ,0
"સૌરાષ્ટ્રવાસીઓ ને વિનંતી કે જો આવા રાજકીય મેળાવડા, આપણા જાનના જોખમે, પોતાની પ્રસિદ્ધિ માં લાગેલા લોકો દ્વારા કરવામાં આવે અને તેના દ્વારા આપણને કોરોના નું સંક્રમણથી ફેલાય તો તેને સહન કરવાને બદલે તેઓના વિરૂદ્ધ ભારતીય ફોજદારી ધારાની કલમ ૧૮૮, ૨૬૯, ૨૭૦, મુજબ તેમજ ડિઝાસ્ટર મેનેજમેન્ટ એક્ટ મુજબ ગુનો દાખલ કરવામાં આવે
અને આ રાજકીય મેળાવડામાં જેટલા પણ લોકો એ માસ્ક અને સામાજિક અંતર નું પાલન નથી કર્યું તો તેઓ પાસેથી દંડ વસુલ કરવામાં આવે તેવું આવેદન તમારા જિલ્લાના સીપી અથવા એસપી ને મોકલાવો કેમકે કાયદા અને નિયમોનું પાલન કરવાનો ઠેકો માત્ર જાહેર જનતા એજ નથી લીધો, કાયદા અને નિયમો તમામ વ્યક્તિને એક સમાન લાગે પછી ચાહે કોઈ પાર્ટીના બોસ પણ કેમ ના હોય (ધારા:૧૪ ભારતીય બંધારણ મુજબ)",1
મોટી મોટી વાતો કરીને વોટ લઇ જશે,1
આ તો થવાનું જ હતું લુખ્ખી સરકાર ના રાજ માં હજુ જનતા એ ઘણું ભોગાવવું પડશે આપો હજું ભાજપ ને વોટ,1
પોલીસના નામે લખવી દિધેલુ ગુજરાત હવે બોલો જય ગરવી ગુજરાત,0
આ દરબાર કે કાઠીયાવાડી નથી બીજું છે કોક કેમ કે દરબાર કે કાઠીયાવાડી નો દીકરો આવું વર્તન નો કરે વાલા,1
ભાઈ ધુમ્રપાન કરવા માટે માસ્ક તો કાઢવું જ પડશે ને😜🤣,0
આ શું સારું કરવાના એક પણ જવાબ સાચો ન આપયો  જવાબ મા જ ઞુમરાહ કરવા લાગ્યા આ શું શુદ્ધ કરવાના,0
હું ખુદ ભાજપ માં છું અને જ્યારે આજ મારો પક્ષ ફરજ ચુકીને શાસન ચલાવી રહ્યો છે તો હું એનો પણ વિરોધી છું,0
"પોલીસવાળા ને હવે તો જાહેર માં જ ધોવા પ ડે તેવો સમયપોલીસ વાળા ખુદ લાવી રહ્યા છે,કાયદા નો ભંગ પોતે કરે તો કંઈ નહિ અને પબ્લિક કરે તો પૂરેપૂરી પોલીસ ગિરિ બતાવવાની,જે દિવસે માથા થી ઉપર પાણી જતું રહ્યું તે દિવસે પબ્લિક જાહેર માં ધોઈ નાખશે",1
ભાઈ ગળા માં કમળ વાળા દુપટ્ટા પેરી લો એટલે તમામ પ્રકારના લાઇસન્સ આવી જાય છે આવો વટ છે,1
ભાઈ આ વિરોધ પાર્ટી વાળા ગુંડા લાગતા નેતાઓ ને શૂ ગાડો કોરોના થયેલો છે કેમ કે કોઈપણ વાત મા ભાજપ ને જ નામ આવે છે ભડવાઓ તમો જનતા મા તમારો ચહેરો ચમકાવવા ના આશય થી જાહેરાતો કરાવો છો પછી બસ નામ ભાજપ ને ભાઈ ભાજપ મા તો દેશ ને પ્રેમ કરવા વાળા દેશના વિકાસ ના કામો મા ખૂશ થાય સાથ આપે એવા રાષ્ટ્ર વાદીયો ની જરૂર છે નહી કે સમાજ ને ઉલ્લુ બનાવીને ગુંડાગીરી કરીને દેશની સંપતિ ને નૂકશાન પહોચાડવા વાળા ની કે પછી સમાજ ના / કૂવાઓ ને પોતાને મોટા નેતા બનવાના સ્વારથ માટે મોતના મો મા ધકેલવા વાળા ની માટે તમારે જયા જવું હોય ત્યા જાવ સ્વતંત્ર છો પણ કોઈ ને બદનામ કરીને પિક્ચરમાં આવવાની કોશિશ ના કરશો તમે તમારી મા કૂળદેવી ના સોગંદ ખાઈને દિલ પર હાથ મૂકી ને કહો કે મારી આ એકપણ વાત ખોટી છે,1
 ને કહી આવા પ્રશ્નો આપ વાલે ને પૂછો છો તો બીજેપી ને ના   કેમ નહિ પૂછતા ત્યાં તો ટીવી ૯ ચૂપ રહી જાય છે,0
"પોલીસ વાળા મિત્રો આમ ગરીબ વ્યક્તિઓ ની આંતરડી  ને શું મેળવી લેવાના,, જેમ તેમ કોરોના ની મહામારી માં બધાં ભાંગી પડ્યાં છે થોડું માણસાઈ જેવું રાખો પ્લીઝ બધા જેમ તેમ કરીને નોકરીઓ કરીને પોતાની ઘરની થોડી પરિસ્થિતિ સુધારવાની કોશિષ કરી રહ્યા છે   તમે સારો એવી મદદ કરી રહ્યા છો ભગવાન બધું પૂરું પાડશે બધાં ગરીબો ના આશીર્વાદ મળશે",0
બિલકુલ ભાગલા પાડવા ની વાત ઇસુદાનભાઇ એ સરસ કરી ગુજરાત ના બધા જ સંઘ તોડી નાખી અંદરોઅંદર લડાવવાનુ ભાગલા પાડવા પૈસાની લાલચ જોડતોડ ની રાજનીતિ કરી સતા ઉપર આવવાનુ ને પોતાનુ કરવાનુ ગુજરાત ની કોઈ ને પડી નથી જાતિવાદ કોમવાદ ધમઁવાદ સમાજવાદ ને ભાગલા પાડો ને રાજ કરો બસ આજ ગુજરાત માં છે,1
આ લોકો ઍ કેટલા લોકો ના જીવ બચાવયા છે કેવી રીતે ફરજો બજાવી છે ઍ હજી તમને ખ્યાલ નથી આ લોકો કરોના ફેલાવા વાળા નથી અસલી ગુનેગારો તો પેલા નેતાઓ છે જેમને ચુંટણી ઓ યોજી ને કાર્યક્રમો કર્યા ને નાચ્યા ને કુદયા ઍ લોકો છે ઘરે ઘરે વોટ માંગવા ગ્યા હતાં એજ છે અને ખોટી રીતે પોલીસ ને બદનામ કરશો નહી,0
કાઈ વાંધો નહીં બીજાના ભાગ્યમાં હોય તો જ આવું બને તુ ગમતી ના હોય તો જબરજસ્તી ત્યાં જાય તો આવું જ થાય તે,0
છ હજાર સ્કૂલો બંધ થાઈ કે એની પાછળ બીજી છ હજાર સ્કૂલો બંધ થાઈ આપણે શું આપણે તો જાત પાત અને ધર્મ ના નામે રાજનીતિ કરવાની અને આપણે તો મોંઘી મોંઘી ગાડીઓ ખરીદવાની મોંઘા બંગલા ખરીદવાના ફાર્મહાઉસ ખરીદવાના એ મજા કરવાની પ્રજાનું જે થવું હોય તે થાય પબ્લિકનો ટેક્સ તો આપણા બાપની જાગીર છે,0
કેન્દ્ર મા ઈમરાન ખાન ની સરકાર છે ??,0
એ વાત સાચી હો હપ્તા તો બાકી જ હશે😀😀😀😀,0
"આ લેડીસ પર કુતરો ચડ્યો લાગેછે?
જયારે હોય ત્યારે કુતરાનો પાકક્ષ ખેંચે છે 🤣🤣🤣🤣",0
બસ હવે તો બહુ થયું ક્યાં સુધી આ અભણ સરકાર ચાલશે,0
એલાવ જેની ૩ રખાત હોય એને શુ કહેવાય???,0
આ ઠોલા હવે સુધરે એમ લાગતા નથી ભૂખ જધીના પેટના એક નંબર લૂખા સે મોદી ના પેલિયા,1
પોતાની ભૂલો બીજાને માથે મારવાની વાત છે,0
બધુ વેચીને ભારતથી હીરા મોતી જેવું ચમકવી દીધુ ને ભાઇ હવે કેટલુ ઉજરુ કરવું છે,0
તમે પચીસ પચીસ વર્ષ થી લોકો ને ભરમ માં જ રાખ્યા છે તમારા મોઢે આ શબ્દો સારા નથી લાગતા,0
"આ સમાજ અને સિસ્ટમ ઉપર શરમ
 આવે છે",1
"પ્રાઇવેટ સ્કૂલોની દાદાગીરી બંદ કરવો સરકારીની સુવિધા વધારો ,કે નેતાઓની જ સ્કૂલો છે?",1
મોદીજી ના રાજ માં એક તરફ મહિલા કાનૂન ને કારણે લગ્ન કરી બરબાદ થવા કરતા કુંવારા રહેવું સારું છે જ્યાં સુધી પુરુષ આયોગ ના બને ત્યાં સુધી મહિલા કાનૂન ચલાવનારા ને વોટ આપવોજ ના જયીએ,1
ઢોર ચારવા મા ના ચાલે એવા માણસ ને આપણે મુખ્યમંત્રી નુ પદ સોંપી દીધું છે તો થોડું સહન તો કરવુ પડે ને,1
આ ટકા ને ક્યો આમા પ્રાયશ્ચિત નો હોય આને ગોળીએ દેવાના હોય ચોરના પેટનાવ તમેતો ધર્મ લજાયવા આવુજ કરવુ હોયતો કોઠા ખોલોને મંદિર મા આવા ધતિંગ રેવા દો તમારા જેવાવ ને જોયનેજ અત્યારના યુવાનો નાસ્તિક બને છે,1
એક હાથે તાલી નો પડે,0
રાજકોટ પણ ગજબ ની આયટમ ને સાચવી ને બેઠું છે,0
બવ થયુ મીડીયા સમખ્સ વિરોધ પક્ષ ને બોલવા દો આ પોલીસ પણ ભાજપ ના ઈશારે કામ કરે છે વિરોધ કરવા નો હક છે વિરોધ કરેઈ પેલા જેલ ભેગા આ બધુ આખી જીદગી ભાજપ સરકાર નય રે આ બધુ ચીખવડાતા જાવ છો,1
દિલ્હી ને બોલે  નબળો પોતે સુ કરે  દેખાતું નહીં પેટ્રોલ ને ડીઝલ ⛽ ને તેલ ના ભાવો ને ક્યાં આશ્માને પહોંચાડી દીધા,1
"આ ગુજરાત માં શું થઈ રહી છે ,પ્રજા ઉપર જે પ્રકારે અત્યાચારો થઈ રહયા છે એ જોતાં હવે એક ક્રાંતિ થવી જોઈએ કારણ કે જો આ રીતે સહન કરતા રહિશું તો આ લોકો નુ મનોબળ મજબૂત થતુ જશે આ લોકો ની હિંમત કહો કે દાદાગીરી પાછળ કોનો હાથ એ પણ એક વિચારવા જેવી બાબત છે એટલે પ્રજા એ આ લોકો સામે અવાજ ઉઠાવવો પડશે જય હિંદ",1
 છોકરી ની ઈચ્છા પુરતી માટે બનાવાયો છે તો છોકરી કાલે ઉઠીને પિતા ને એમ પણ કહે કે સિંહ લાવી આપો હાથી લાવી આપો તો સરકાર કોર્ટ મંજૂરી આપશે? સંવિધાન માં કહ્યું છે કે તમામ ભારતીય ને માન સન્માન ઈજ્જત બની રહે અપમાન થાય તો સંવિધાન તેને સજા કરશે જ્યારે દીકરી જાય માન સન્માન ઈજ્જત આબરૂ બધું જાય છે ત્યાં સંવિધાન કેમ ગુલામી કરે છે આ કાયદો એટલો બધો ખતરનાક છે કે સંવિધાન પણ ડરે છે?? કે પછી જનતા ને અંગ્રેજી કાનુન દ્વારા ગુલામ બનાવી રાખવાની ચાલ છે ? ફક્ત મતદાન માટે જ સ્વતંત્ર છે??,1
"આમ જોવા જઈએ તો હાલ દેશમાં સૌથી વધુ બેજ વ્યક્તિ ફેંકી શકે છે એક નિરજ ચોપડા અને બીજા આપણા સાહેબ
ફરક ખાલી એટલો છે કે એક હાથથી ફેંકવામાં ઉસ્તાદ છે તો બીજો જીભથી 😀",0
વાઇબ્રન્ટ ગુજરાતમાં પાણી ની લાઈનો માં વાઈબ્રેશન આવતા હોવાથી આવું થાય છે એવું હું નથી કહેતો પરંતુ જે તપાસ સમિતિ રચાશે એની ૬ મહિના ની ઘનિષ્ટ તાપસ બાદ આવો જ એહવાલ આવશે,0
તું દરબાર હોય તો આવું ના હોય,1
અદાણી નું મચ્છી નો મોટો ઉદ્યોગ છે,0
અમારે ખાલી એટલું જ કેવું છે કે સરકાર જો એવું વિચાર ટી હોય કે જો કોરોના ચાલ્યું ગયું છે અને પરીક્ષા લેવી જોય તો બધા ની લો કારણ અમે એક કોઈ સ્કૂલ વારા રાખે નાય અતિયારે કલાસીસ પણ બંધ છે તો અમરે શિક્ષણ લેવા જવું કાયા અને તમે ખાલી  દિવસ આપો છો ઓનલાઇન મા કાય કાઢી લેવા જેવું છે નાય તો સુ સરકાર અમારી વેદના નથી સમજતી પેલા સરકાર એટલી વિનતી છે કે પેલા સ્કૂલ કલાસીસ ખોલે પછી આવી પરીક્ષા લેજો🙏🙏🙏🙏  મહિના થયું બધું બંધ છે એમ સુ શિક્ષણ મેળવી😠 કડવું છે પણ સત્ય છે,0
આંધળું સમર્થન આવા વિનાશ ને નોતરે છે સમય નજીક માંજ છે ફરીથી ના છેતરાતાજય હિન્દ જય ભારત,0
ભાઈ બંધારણ મા નથી લખેલુ પોતાના ધર્મ પ્રમાણે બધું પહેરાય લાગોત પણ ચાલે,0
જાને ડોફા તું કય રીતે બીજા લગ્ન કરે ને એ હું બતાઉં તને,1
તમારી વાત સાભણી મારી જિંદગી સુધરી જશે  %,0
 સરકાર માં પોલીસ ને પોતાની માં બહેનો ની પણ ઇજ્જત લુંટવાની સત્તા છેજયભારત,1
ડાકુઓ આવે ત્યારે જુના જમાના માં લોકો ઘરના દરવાજા બંધ રાખતા🤣,1
"૨૦૧૪ ના વર્ષે ભારત આઝાદ થયું એવી જાહેરાત ન કરે તો સારું
હુ પોતે રાષ્ચ્વાદ અને હીન્દુવાદમા માનનાર યુવા છુ પરંતુ કટ્ટર અને છીછરી માનસિકતા નઈ,
હીન્દુ સંસ્કૃતિ સર્વધર્મ સમભાવ, સર્વધર્મ મમભાવ માનનારી હતી અને રહેશે
દેશના ભૂતપૂર્વ શહીદ વડાપ્રધાનશ્રી રાજીવ ગાંધી જે ટેકનોલોજીની ક્રાંતિ લાવવા બદલ આ દેશ હંમેશા એમનો રુણી રહેશે
ઈતિહાસ બદલી ન શકાય માટે વડાપ્રધાન પદ ને શોભે એવા કામ કરો નઈ તો ઈતિહાસ તમારી પણ નોંધ લેઈ જ છે",0
ચારણ ચોથો વેદ વણ પઢી વાતો કરે એને જીભે વસે મા શારદા જય માતાજી ઈશુદાન ભાઈ જય માલધારી જય કિશાન જય જય ગરવી ગુજરાત,0
ધર્મેશ નેતા ને પકડે તો બદલી થાયગાંડ ફાટે એમાં તો,1
ભરૂચની અદ્યતન અને અદ્ભૂત લાઇબ્રેરી અને એમાં પણ નરેનભાઈ જેવો કળાકાર જીવ એની સાચવણી કરે એટલે ક્યા કહેના આનંદ અને રાજીપો,0
ઘો મરવાની થાય ત્યારે વાઘરી વાડે જાય ☝🙄,0
એવો કાયદો ઉમેરાવો કે જો પોલીસ થી કાયદા નો ભંગ થાય અને જો સાબિત થાય  તેમની નોકરી માં થી સસ્પેન્ડ થઈ જાય,0
સરસ પછી કેસ વધશે એટલે સરકાર ને તંત્ર  ગાળો આપશે 😡😡🤬🤬🤬😷,0
આંતવાદીઓની કમર તુટી નથી ગઈ ?,1
આ મહેશ કસવાલા બક્વાસ નથી કરતો જાણે અને એની એ શું છે આપણી બક્વાસ કરે છે ચોદું તો શર્મા થોડો શરમાળ મેં તને જોઈ અને તારી  જોવા માગતા નથી,1
અને બહુ મર્દાનગી અને  ની છાતી બતાવવાનો શોખ હોય તો બોર્ડર પર જાવ; મહિલાઓ સાથે હાથાપાઈ કરી સાબિત શું કરવા માંગો છો સાલા નામર્દ,1
ભાજપા સે ત્યાં લગીન કાય નો થાય કેમ કે બહુમતી સે કોનો ડર ને હા સરકાર સેંજ નો ડર લાગે તૌ કાય કરે,0
આ બાવો મારું મારું જ કરે હવે માળા ફેરવ ઇ સાથે આવશે ઉપર જસ ત્યારે કોક ગરીબ ને દાન આપ,1
ભાઈ ગુજરાત માં ટોલ ટેક્સ વગરના રોડ બનાવો રોડ ટેક્સ તમે નાગરિકો પાસેથી વસુલ કરો છો તો પછી ટોલટેકસ શાનો,1
મેડમ તમને જોઈ ને જ દિલ માં ભુચાલ આવી ગયી,0
છોકરાને નો હેરાન કરો તમને પાપ લાગશે,0
આપો બીજું તો કંઈ નહી ખાલી કૉમેન્ટ વાંચો બધું આવી જાય,0
   માટે આ કીર્તિ પટેલ કેટલી હદ પાર કરશે,1
કોરોના કરતા મોંઘવારી ને કાબુમાં લેવાની જરુર છે ,0
અમદાવાદમાં રખડતી ગાયો ની હાલત વીશે વીચાર જો ☺☺😙😙,0
અમારા ગામમાં બધા વણકરો ખિસ્તી ધર્મ અપનાવી લીધો છે અને નામ હિંદુ જ રાખે છે જેથી આરક્ષણ મળી રહે અને મારા ગામમાં જ નહીં આખા ગુજરાતમાં પણ આજ વસ્તુ ચાલી રહી છે પણ લોકોને અે નહીં દેખાય તેમને તો બસ મુસ્લિમ સમુદાય જ આખો મા આવે છે,1
એ હલકી નાં પેટના,1
"વજુ દાદા, કોહિનૂર હીરા ના આટલા ગુણ ન ગવાય તેની કિંમત તમને નહીં આખી દુનિયાને ખબર હોય",0
આમ આદમી પાર્ટી તરફ થી આવજો સાહેબ એટલે આપ આવીજ જસો કેમ આપ પણ એક શિક્ષિત સોચ,0
કાકા હવે કાકી સંભાળો તમારા દિવસો દેશ ને લુંટ વા ના પુરાં થયા,1
"પૂરેપૂરો સહકાર છે શાળા બનવા માટે મને તમારી શાળા વળી વાત જ ગમે છે શિક્ષણ નો વેપાર ફક્ત ભારતમાં જ થાય છે શિક્ષણ મફત હોવું જોઈએ અને શિક્ષક બાલમંદિર માં જ સારો હોવો જોઈએ અને હા કૉર્સ ના વિકલ્પો ઉપલબ્ધ હોવા જોઈએ જ્યારે વિદેશોમાં રાંધવાનું, વાળ કાપવાનું, શિક્ષણ લેતા જોઈએ ત્યારે થાય ડોક્ટર, એન્જિનિયર કરતા પણ વિશેષ કંઇક છે",0
"એક રૂપિયો પણ ના દેવાય પોલીસ વાળા કાઈ ઘંટાય ના ઉખાડી શકે
પોલીસ વાળા ને જે કરવુ હોય તે કરલે આપડે હાલતા થઈ જવાનુ",1
બધુ  થી  દિવસ મા બંધ કરી ને  બંધ જોવું હોય તો જોય લેજો બધા એક બીજા થી મળેલા છે,1
નીચ,1
ટોપી આવે કે ના આવે કાકા તમે હવે છેલ્લી વાર પાક્કું સેમ અડવાણી,0
આ પોલિસ વાળા ને કાયદા નુ ભાન કરાવવા નિ જરૂર છે,1
કોઈના થી કંઈ પણ થવાનુ નથી,0
"રેશમાપટેલ ખરેખર સાચાછે
આ મોદી સરકાર નકામી છે",0
તમારા નામનો ડર આવી ગયો એ સાંભળી સારું લાગ્યું  નામ જ કાફી,0
"ભાઈ મીડિયા વારા ને
ક્યારે ખબર પડશે ?",0
તદ્દન બેશર્મિ સરકારની,1
પૈસા પુરા લેવાના પેટ્રોલ ઓછુ આપવાનુ હરામી છે,1
"જરાય પણ કાળજી કે જવાબદારી નથી લેતું આ તંત્ર ,કોઈને પડીજ ન",1
ગુજરાત મા જનતા રાજ કરો નહિ લોકો ની બરબાદી છે જ,1
ઉતર્યો અમલદાર કોડીો નો,0
બિજી લહેર ની જવાબદારી લેવાનું કહો બંગાળ માં ચુંટણી ના કારણે આવી હતી,1
જય જય ગરવી ગુજરાત,0
એનો ભાયડો એની જરૂરીયાત પુરી નહી કરતો હોય,0
સાલા પોલીસ વાળા  ની તો વગે કરી ને પતર ફાડૉ તારી સાથે જ છુ હું ભાઈ,1
વિકાસ ગાંડો ના થઈ જાય એટલે😀😀,0
 માં મોદી સાહેબ જાય પછી લાવજો ફરીથી આ  તો માની લઈશ તમને,1
તો એ ક્યાં સહુકાર છે એ પણ પાર્ટી બદલું જ છે ને,0
છોડું બનવાનું મૂકી દે નહીંતર ભારત માં અફહવાઓ ફહેલાવ માટે તારું સરિયાત કાનૂન લગાવું ઓળસે,0
પેટ્રોલ પમ્પ વાળા સુધરો આમ પણ સરકારે લાલ કરી નાખી છે અને તમે પણ ડોફા ઓ બાકી રાખતા નહિ હવે પબ્લિક કંટાળી છે ખોટી પમ્પ વગર ના થયી જશો,1
સાબાશ તમારી જેવા માણસો ની જરૂર છે આ દેશમાં સો મા એક માણસ તમારી જેવો હોયતો તો આવા લુખ્ખા પોલીસ દંડ ભરતા થઈ જાય,0
આ સફા ને કઈ તારા માં તેવડ હોય તો રેલી કરે છે નેતા ત્યાં જા ને ટોપા,1
"હાજી ઘર માં પૂર્યા છે
આગળ સુ કરશે",1
"આખા ભારત દેશ માં આ જાતિવાદી ફેકુ અભણ ,ગુંડા,બળાત્કારી ની ફેકુ પાર્ટીએ બેરોજગારી અને મોંઘવારી બેકાબુ કેટલાય નાગરિકો કામ ન મળવાથી આત્મહત્યા કરી તોય આ બેસર્મો લાજતા નથી શરમ કરો હરામિયો",1
અત્યારે કેશ કે મને આપી દીયો હમણાં ક્યાં છુંઈ ગયો હતો જ્યારે હાથ મા છરો લઈ આખી પોલિસ ટીમ ને હાથ મા પોતીયા લેવર્યા હતા 😝😝,0
આ સીસ્ટમ ને ઉખાડીને ફેંકી દેવામાં આવશે તો જ આ પોલીસ ના વેશ માં જે રાક્ષસો છે તે આવા કુત્યો કરતા કદાચ અટકે,1
ચો તું પાપ નો છેદેશના ગરીબ અને સામાન્ય જનતા હાય નથી લાગતી તનેતો તું ને મોદી ઝહેર પણ ના લાગેકોરોના દૂર દૂર રહે ,1
બાપુએ હવે ઘરે જ બેસવું જોઈએ,0
"તમે તો કોરોના મા લોકો ની ટોપી ઉતરાવી હવે લોકો તમારી ટોપી ઉતારશે, ધોતિયાં કાંડ ના થાય તો સારુ પ્રજા થી બચતા રેહજો",1
આપડે તો પાકિસ્તાન નું જોવાનું ને (નેતાની નજરે),0
"👉એ પણ યાદ રાખવું જોઈએ કે ગુજરાતની દારૂબંધી એ ભારત દેશનું સૌથી મોટું કૌભાંડ છે
આખા ગુજરાતમાં દેશી તેમજ ઇંગ્લિશ દારૂનું ખુલ્લે આમ વેચાણ થઇ રહ્યું છે જેના બદલામાં બુટલેગરો કરોડો રૂપિયા હપ્તા સ્વરુપે ક્યાં પહોચાડી રહ્યા છે તે આજ સુધી જાણી શકાયું નથી
👉લિંબાયતમા તો ધારાસભ્ય સંગીતાબેન પાટીલના કર્યાલયથી  મીટર દૂર ખુલ્લે આમ દેશી તેમજ ઇંગ્લિશ દારૂ નું વેચાણ થઇ રહ્યું છે",1
ગુજરાત આવતા પહેલા આ ભાઈએ નરેન્દ્ર મોદી ને એવું કહ્યું હશે કે એક આંટો મારી આવું અને બધું વાતાવરણ ફેરવી નાખું,1
પોલિટિક્સ માં બીક લાગતી હોય તો રાજકારણ માં આવવું જોયે નહિ,1
ધૈર્ય રાજને બચાવવા કોઇ માણસ ની તાકાત નહોતી પણ એનૂ આયુષ્ય લાંબી હતી એટલે એને કર્મ માથી મૂક્તિ મળી ગઇ જ્યારે માણસ ને દૂખ માથી મૂક્તિ મળી જાયછે ત્યારે ઇશ્વર માણસ નૂ રૂપ ધારણ કરીને મદદ કરવા આવી જાય છે પણ આપણને ભરોસો નથી હોતો જો તમારા બાળક ની આયુષ્ય વધારે હશે તો જરૂર દૂખ મટી જશે તમે વિચારો ધીરૂભાઇ અબાણી ને એક કલાક બચાવવા આખી દૂનીયામા જાહેરાત કરી હતી કોઇ મંત્ર તંત્ર કે કોઇ ભૂવા કોઇ પીર આવો મેદાનમાં તમે જે કહેશો તે આપવા તૈયાર છીએ હવે એને પૈસા ની કંયાય કમી નહોતી છતાંય ન બચી શક્યા હવે તમે વિચારો કે માનવ મોટો કે ઇશ્વર,0
તણ દીકરા હોય ને એટલે બે સહેરની અને એક ગામડાની દીકરી ગોતવી એટલે આખા ઘરનાને કામ વારી મલી જાય હો પણ હવે સાવચેત રહેવું જાળાં થવાની ટીકડી ના પેકેટ સાથે આપવાના છે ચા ભેગા એક આતરા પાઈ દેવાના એટલે કીટી પાર્ટી ના ગાદલા ભરીમુકે એટલે ગામડા ની ગમાર ની ધીયાન રાખજો ભાઈ,0
આતો પોલીસની જ ફાટતી હશે એટલે તો બધી ડોન બને છે બાકી ભુરીની ભોસમાં ભડાકો કરો બધી ડોનગીરી નીકળી જશે,1
ભાજપ ના કોઇ પણ ચોરો ની આમા જરુંર ના હોય,1
આમ સામાન્ય જનતા ને લુંટવા નું બંધ કરો ઉઘરાણું ચાલું કરૂં છે,1
સર તમે  બનજો અને બધા ભ્રષ્ટાચાર કામ બંધ કરાવજો👍,0
કેપેસીટી હોય તો ભાજપની મિટિંગ માં માસ્ક વગર અને સોશ્યલ ડિસ્ટન્સ ના ધજાગરા ઉડાડતાં નેતાઓને મેમો આપો તો પ્રજા માં વિસ્વાસ પેદા થાય,1
"આને સરકાર કેમ સાવરે છે
આમ જનતા ને કાય કામ નથી આવતો એને ટેક્ષ ભરવો પડે એના બદલે ભીખારી થય ગયો",1
તમારા એક રાજયના મંત્રી શુલઈ હમણા એવું નિવેદન આપ્યું છે કે હું મારા રાજયના લોકોને મરધા કે બકરા ખાવાની નહિ પણ ગાયનું માંસ ખાવાનો આગ્રહ કરૂ છુ જેથી લોકોને એમ ન લાગે કે કેન્દ્ર સરકાર ગાય ના માંસ ઉપર પ્રતિબંધ લાવી દે છે,0
